source_message_id,chatid,target_message_id,text,Instrument name,Entry price 1,Entry price 2,Entry price 3,Entry price 4,Entry price 5,Take profit price 1,Take profit price 2,Take profit price 3,Take profit price 4,Take profit price 5,Stop loss price,Order Type
9155,'5492592958',5203,'CHFJPY BUY LIMIT   @ 162.365  TP : 163.100 TP : 164.700  SL : 161.950',CHFJPY,162.365,,,,,163.100,164.700,,,,161.950,Buy limit
9156,'5492592958',5204,'USOIL SELL LIMIT  @ 88.95  TP : 87.50 TP : 85.80  SL : 89.90',USOIL,88.95,,,,,87.50,85.80,,,,89.90,Sell limit
14882,'5492592958',4496,'US30 sell now @ 33430 Other limit @ 33450 tp @ 33330 tp 2 @ 33100  Sl @ 33510',US30,33430,33450,,,,33330,33100,,,,33510,Sell now
14883,'5492592958',4497,'already near to 2nd limit so take directly with 2nd limit',,,,,,,,,,,,,
9159,'5492592958',5206,'US30 SELL NOW  @ 33450  TP : 33330 TP : 33100  SL : 33510',US30,33450,,,,,33330,33100,,,,33510,Sell now
9160,'5492592958',5207,'Set one more Buy Limit   @ 33465',,33465,,,,,,,,,,,Buy limit
9161,'5492592958',5208,'SL Correction : 0.96750',,,,,,,,,,,,0.96750,
9164,'5492592958',5211,'Hit SL 30-',,,,,,,,,,,,30,
14885,'5492592958',4499,'GBPJPY Buy now @ 180.680 Tp @ open   Sl @ 180.550',GBPJPY,180.680,,,,,open,,,,,180.550,Buy now
9165,'5492592958',5212,'GBPJPY BUY NOW   @ 180.680  Tp : open   SL : 180.550',GBPJPY,180.680,,,,,open,,,,,180.550,Buy now
9166,'5492592958',5213,'If u wana add more Sell You can   Inshallah gold will fall',GOLD,,,,,,,,,,,,Sell
9167,'5492592958',5214,'EURCHF SELL NOW AGAIN   @ 0.9669',EURCHF,0.9669,,,,,,,,,,,Sell now
14887,'5492592958',4501,'GBPJPY BUY NOW @ 180.680 TP @ 181.00 TP 2 @ 181.850  sL @ 180.550  13 pips)',GBPJPY,180.680,,,,,181.00,181.850,,,,180.550,Buy now
14888,'5492592958',4502,'100+ pips running   If you guys have take it send profit screen short @#GS_FXAdviser',,,,,,,,,,,,,
9174,'5492592958',5219,'-2rr',,,,,,,,,,,,,
9177,'5492592958',5221,'EURCHF also running on the way',EURCHF,,,,,,,,,,,,
9178,'5492592958',5222,'Gold Same SL for both : 1936',GOLD,,,,,,,,,,,1936,
9179,'5492592958',5223,'XAUUSD SELL AGAIN   @ 1829  TP : 1818 TP : 1810  SL : 1836  For All Trades)',XAUUSD,1829,,,,,1818,1810,,,,1836,Sell
14896,'5492592958',4510,'XAUUSD sell again @ 1829 Tp @ 1822 Tp 2 @ 1811  Sl @ 1834',XAUUSD,1829,,,,,1822,1811,,,,1834,Sell
14902,'5492592958',4516,'Exit near entry',,,,,,,,,,,,,
9187,'5492592958',5229,'SL to entry',,,,,,,,,,,,,
9190,'5492592958',5230,'GBPJPY Buy trade also 50+ pips move then hit breakeven',GBPJPY,,,,,,,,,,,,Buy
2815,'5492592958',2129,'NAS100 buy now @ 14495 tp @ 14640 tp2 @ 14870  SL @ 14430',NAS100,14495,,,,,14640,14870,,,,14430,Buy now
9191,'5492592958',5231,'NAS100 BUY NOW  @ 14495  TP : 14640 TP : 14870  SL : 14430',NAS100,14495,,,,,14640,14870,,,,14430,Buy now
9192,'5492592958',5232,'Entry : 14480',,14480,,,,,,,,,,,
2816,'5492592958',2130,'XAUUSD sell now @ 1920 tp @ 1913 tp2 @ 1904  SL @ 1924',XAUUSD,1920,,,,,1913,1904,,,,1924,Sell now
9193,'5492592958',5233,'XAUUSD SELL NOW   @ 1920.5  TP : 1915 TP : 1904  SL : 192435 pips)',XAUUSD,1920.5,,,,,1915,1904,,,,192435,Sell now
14906,'5492592958',4519,'XAUUSD sell now @ 1822.80 Tp @ 1818 Tp 2 @ 1810  Sl @ 1827',XAUUSD,1822.80,,,,,1818,1810,,,,1827,Sell now
9197,'5492592958',5236,'Add more sell  SL shift at 1926',,,,,,,,,,,,1926,Sell
9198,'5492592958',5237,'NAS100',NAS100,,,,,,,,,,,,
14908,'5492592958',4521,'Booked profit in EURUSD',EURUSD,,,,,,,,,,,,
14909,'5492592958',4522,'EURUSD Buy limit @ 1.04610 tp @ 1.04950 tp 2 @ 1.05800  SL @ 1.04470 [ 14 PIPS )',EURUSD,1.04610,,,,,1.04950,1.05800,,,,1.04470,Buy limit
14910,'5492592958',4523,'AUDUSD Buy limit @ 0.63000 tp @ 0.64420 tp 2 @ 0.63950  Sl @ 0.62850',AUDUSD,0.63000,,,,,0.64420,0.63950,,,,0.62850,Buy limit
14912,'5492592958',4525,'XAUUSD sell re_enter with mini risk',XAUUSD,,,,,,,,,,,,Sell
14914,'5492592958',4527,'AUDUSD sell limit @ 0.63220 Tp @ 0.63000 Sl @ 0.63290',AUDUSD,0.63220,,,,,0.63000,,,,,0.63290,Sell limit
9201,'5492592958',5240,'SL hit wait for other call',,,,,,,,,,,,,
9202,'5492592958',5241,'XAUUSD BUY NOW  @ 1824 - 1823  TP : 1828 Tp :  1833  SL : 1818',XAUUSD,1824,1823,,,,1828,1833,,,,1818,Buy now
12215,'5492592958',505,'Add Golden Target 2 : 0.64950 50 % Growth  200 PIP )',GOLD,0.64950,50,,,,,,,,,,
9207,'5492592958',5243,'You all guys are selfish will give h big profit everyday   but you won’t give any reaction lol',,,,,,,,,,,,,
2820,'5492592958',2134,'EURAUD better to close  It move 47+ pips b.e hit if anyone hold still then close it',EURAUD,,,,,,,,,,,,
2821,'5492592958',2135,'XAUUSD buy limit @ 1820 tp @ 1830 tp2 @ 1850  SL @ 1815 50 pips)',XAUUSD,1820,,,,,1830,1850,,,,1815,Buy limit
9208,'5492592958',5244,'XAUUSD BUY LIMIT   @ 1820  TP : 1830 TP : 1850  SL : 1814.5',XAUUSD,1820,,,,,1830,1850,,,,1814.5,Buy limit
12216,'5492592958',506,'Just Add 10 PIP To Stop loss    1.05500 )',,10,1.05500,,,,,,,,,,
12217,'5492592958',507,'Gratz   GBP/CAD Hit  Full Target   + 30 % Growth / 2410 PIP',GBP/CAD,30,,,,,,,,,,,
9209,'5492592958',5245,'EURAUD better to close  It move 47+ pips b.e hit if anyone hold still then close it',EURAUD,,,,,,,,,,,,
9210,'5492592958',5246,'Who didn’t renew his membership I’m going to remove them all right now',,,,,,,,,,,,,
2822,'5492592958',2136,'XAUUSD take manually now',XAUUSD,,,,,,,,,,,,
9211,'5492592958',5247,'XAUUSD Buy Manually now',XAUUSD,,,,,,,,,,,,Buy
14915,'5492592958',4528,'XAUUSD Buy now @ 1818 Tp @ 1824 Tp 2 @ 1835  Sl @ 1814',XAUUSD,1818,,,,,1824,1835,,,,1814,Buy now
9212,'5492592958',5248,'Set one more buy limit   @ 1917.5  SL UPDATE : 1913.5',,1917.5,,,,,,,,,,1913.5,Buy limit
9213,'5492592958',5249,'NAS100 SELL NOW  @ 14655  TP : 14480 TP : 14235  SL : 14779',NAS100,14655,,,,,14480,14235,,,,14779,Sell now
9215,'5492592958',5251,'NAS100 Seems bit Risky if don’t wana take more risk u can close it at Entry   If u wana take risk then u guys can hold',NAS100,,,,,,,,,,,,
2824,'5492592958',2138,'Alhamdullilah recovered XAUUSD loss   We remaining in net profit of NASDAQ',NASDAQ,,,,,,,,,,,,
9220,'5492592958',5253,'XAUUSD BUY SIGNAL HOLD TILL TOMORROW',XAUUSD,,,,,,,,,,,,Buy
14923,'5492592958',4536,'XAUUSD buy now @ 1821 Other limit @ 1818 Tp @ 1827 Tp 2 @ 1842  Sl @ 1816',XAUUSD,1821,1818,,,,1827,1842,,,,1816,Buy now
2826,'5492592958',2140,'XAUUSD buy limit @ 1819 tp @ 1826 tp2 @ 1836  sl @ 1815',XAUUSD,1819,,,,,1826,1836,,,,1815,Buy limit
2827,'5492592958',2141,'XAUUSD sell limit @ 1822..8  tp @ 1818  sl @ 182522 pips)',XAUUSD,,,,,,1818,,,,,182522,Sell limit
2828,'5492592958',2142,'If buy limit activated 1st then the sell limit will be invalid remember',,,,,,,,,,,,,Sell limit
14927,'5492592958',4540,'USDMXN sell limit @ 18.150 tp @ 17.860 tp 2 @ 17.600  Sl @ 18.220',USDMXN,18.150,,,,,17.860,17.600,,,,18.220,Sell limit
14928,'5492592958',4541,'XAUUSD NEXT MOVE POSSIBLE',XAUUSD,,,,,,,,,,,,
14929,'5492592958',4542,'EURAUD Sell limit @ 1.65860 tp @ 1.65000 tp 2 @ 1.63400  Sl @ 1.64190',EURAUD,1.65860,,,,,1.65000,1.63400,,,,1.64190,Sell limit
14930,'5492592958',4543,'Edited sl',,,,,,,,,,,,,
9222,'5492592958',5255,'XAUUSD BUY LIMIT   @ 1819  TP : 1826 TP : 1836  SL : 1815',XAUUSD,1819,,,,,1826,1836,,,,1815,Buy limit
9223,'5492592958',5256,'XAUUSD SELL LIMIT  @ 1822..8  TP : 1818  SL : 1825',XAUUSD,,,,,,1818,,,,,1825,Sell limit
14932,'5492592958',4545,'AUDUSD adjust your trades-   set one buy limit at @ 0.63110 keep 2nd limit as well  Set sl @ 0.62900 for both  tps same',AUDUSD,0.63110,,,,,,,,,,0.62900,Buy limit
2829,'5492592958',2143,'NZDCHF sell limit @ 0.5446 tp @ 0.5426 tp2 @ 0.5400  SL @ 0.5457',NZDCHF,0.5446,,,,,0.5426,0.5400,,,,0.5457,Sell limit
2830,'5492592958',2144,'US30 sell limit @ 33230 tp @ 32944 tp2 @ 32542  SL @ 33415',US30,33230,,,,,32944,32542,,,,33415,Sell limit
9228,'5492592958',5259,'NZDCHF SELL LIMIT   @ 0.5446  TP : 0.5430 TP : 0.5410  SL : 0.5457 11 pips)',NZDCHF,0.5446,,,,,0.5430,0.5410,,,,0.5457,Sell limit
9229,'5492592958',5260,'US30 SELL LIMIT  @ 33230  TP : 33000 TP : 32600  SL : 33415',US30,33230,,,,,33000,32600,,,,33415,Sell limit
9231,'5492592958',5262,'Keep hold and wait for updates',,,,,,,,,,,,,
9232,'5492592958',5263,'SL to Entry and take Half profit',,,,,,,,,,,,,
14937,'5492592958',4550,'EURAUD sell limit @ 1.65980 tp @ 1.65300 tp 2 @ 1.63500  Sl @ 1.66200',EURAUD,1.65980,,,,,1.65300,1.63500,,,,1.66200,Sell limit
9233,'5492592958',5264,'EURAUD SELL LIMIT   @ 1.65980  TP : 1.65300 TP : 1.63500  SL : 1.66200',EURAUD,1.65980,,,,,1.65300,1.63500,,,,1.66200,Sell limit
2833,'5492592958',2146,'XAUUSD smashing near to tp  #sniper_entries_always   Signal was posted in VIP channel only',XAUUSD,,,,,,,,,,,,
14939,'5492592958',4552,'Xauusd enter manual',XAUUSD,,,,,,,,,,,,
2834,'5492592958',2147,'XAUUSD buy enter now manually',XAUUSD,,,,,,,,,,,,Buy
9234,'5492592958',5265,'XAUUSD BUY NOW   @ 1819 - 1818  TP : 1824 TP : 1830  SL : 1814.50',XAUUSD,1819,1818,,,,1824,1830,,,,1814.50,Buy now
14940,'5492592958',4553,'XAUUSD Buy now @ 1818.50 Tp @ 1826 Tp 2 @ 1842  Sl @ 1815',XAUUSD,1818.50,,,,,1826,1842,,,,1815,Buy now
9235,'5492592958',5266,'XAUUSD CHART SETUP',XAUUSD,,,,,,,,,,,,
14942,'5492592958',4554,'Sl @ 1811',,,,,,,,,,,,1811,
14941,'5492592958',4555,'XAUUSD Buy now @ 1813.50',XAUUSD,1813.50,,,,,,,,,,,Buy now
9236,'5492592958',5267,'XAUUSD BUY NOW  @ 1913.50',XAUUSD,1913.50,,,,,,,,,,,Buy now
14943,'5492592958',4556,'Tps edited',,,,,,,,,,,,,
2835,'5492592958',2148,'XAUUSD buy now 1815 Tp @ 1824 Tp2 @ 1834  Sl @ 1810',XAUUSD,1815,,,,,1824,1834,,,,1810,Buy now
9242,'5492592958',5271,'This setup is also 100% Confirmed but they just wana eat buyers Stopout that’s why we see aa small dip',,,,,,,,,,,,,Buy
14948,'5492592958',4561,'XAUUSD Buy now @ 1818 Tp @ 1823 Tp 2 @ 1832  Sl @ 1812',XAUUSD,1818,,,,,1823,1832,,,,1812,Buy now
14950,'5492592958',4562,'XAUUSD Be hit  Re_enter  from @ 1817 Use smaller lot now',XAUUSD,1817,,,,,,,,,,,
14957,'5492592958',4569,'AUDNZD Buy @ 1.06750 tp @ 1.07050 tp 2 @ 1.07770  sl @ 1.06500',AUDNZD,1.06750,,,,,1.07050,1.07770,,,,1.06500,Buy
14958,'5492592958',4570,'NZDCHF sell now @ 0.54450 tp @ 0.54200 tp 2 @ 0.53800  Sl @ 0.54550 {  10 pips }',NZDCHF,0.54450,,,,,0.54200,0.53800,,,,0.54550,Sell now
14959,'5492592958',4571,'US30 Buy now @ 33050 other limit @ 32970 tp@ 33200 tp 2 @ 33450  Sl @ 33880',US30,33050,32970,,,,33200,33450,,,,33880,Buy now
14961,'5492592958',4573,'take it now',,,,,,,,,,,,,
9244,'5492592958',5273,'US30 BUY NOW  @ 33050 - 32970  TP : 33200 TP : 33450  SL : 33880',US30,33050,32970,,,,33200,33450,,,,33880,Buy now
9246,'5492592958',5275,'NAS100 BUY NOW  @ 14715  TP : 14810 TP : 14925  SL : 14620',NAS100,14715,,,,,14810,14925,,,,14620,Buy now
9248,'5492592958',5277,'AUDNZD BUY NOW  @ 1.06750  TP : 1.07050 TP : 1.07770  SL : 1.06500',AUDNZD,1.06750,,,,,1.07050,1.07770,,,,1.06500,Buy now
9249,'5492592958',5278,'NZDCHF SELL NOW  @ 0.54450  TP : 0.54200 TP : 0.53800  SL : 0.54550 {  10 pips }',NZDCHF,0.54450,,,,,0.54200,0.53800,,,,0.54550,Sell now
14964,'5492592958',4576,'This 2nd limit is not triggered so guys so that pips will not count',,,,,,,,,,,,,
14965,'5492592958',4577,'Delete it',,,,,,,,,,,,,
2838,'5492592958',2151,'XAUUSD sell limit @ 1826.5 tp @ 1820.5 tp2 @ 1814  SL @ 1829.5 30 pips)',XAUUSD,1826.5,,,,,1820.5,1814,,,,1829.5,Sell limit
9256,'5492592958',5282,'XAUUSD SELL LIMIT  @ 1826.5 - 1828.5  TP : 1822 TP : 1817 TP : 1814  SL : 1830.5',XAUUSD,1826.5,1828.5,,,,1822,1817,1814,,,1830.5,Sell limit
14969,'5492592958',4581,'XAUUSD Buy now @ 1822 Other limit @ 1820.60 Tp @ 1829 Tp 2 @ 1842  Sl @ 1916',XAUUSD,1822,1820.60,,,,1829,1842,,,,1916,Buy now
14970,'5492592958',4582,'Sl @ 1816',,,,,,,,,,,,1816,
14971,'5492592958',4583,'XAUUSD NEXT MOVE POSSIBLE  In NFP It Can Fly More Higher To collect liquidity that is created from sellers at the level of 1833  Any Ways Lets Go For Short Now ... NFP signal will be delivered after releasing the Data',XAUUSD,1833,,,,,,,,,,,Sell
14972,'5492592958',4584,'EURUSD delete pending orders',EURUSD,,,,,,,,,,,,
14973,'5492592958',4585,'AUDUSD delete pending orders !',AUDUSD,,,,,,,,,,,,
9257,'5492592958',5283,'If any trade you guys holding set breakeven or close full  News in 08 minutes',,08,,,,,,,,,,,
14975,'5492592958',4586,'XAUUSD Buy limit put at @ 1816  NFP Call   Sl set at @ 1808 for security of all trades . Tp will be the same as per our plan',XAUUSD,1816,,,,,,,,,,1808,Buy limit
14978,'5492592958',4589,'XAUUSD all trade running now in 150+ pip close half trades ,XAUUSD,,,,,,,,,,,,
9263,'5492592958',5289,'If Still it’s not active for you  Now it’s not valid anymore   If anyone took this manually Enjoy',,,,,,,,,,,,,
14982,'5492592958',4592,'Anyone Holding gold trade booked profit in that',GOLD,,,,,,,,,,,,
9264,'5492592958',5290,'XAUUSD BUY NOW',XAUUSD,,,,,,,,,,,,Buy now
9265,'5492592958',5291,'TP : 1840  SL : 1828',,,,,,,1840,,,,,1828,
12220,'5492592958',512,'EUR/USD Hit - 11 %',EUR/USD,11,,,,,,,,,,,
2842,'5492592958',2155,'H',,,,,,,,,,,,,
14984,'5492592958',4593,'#NZDUSD-H1 POSSIBLE SCENARIO   We Have confirmation In M-15 for short-term bearish & long term Bulish ... Waiting for Our Areas   ',NZDUSD,,,,,,,,,,,,
14986,'5492592958',4594,'#AUDUSD-20M POSSIBLE SCENARIO   Short term Bulish move expected in lower time frames . We need more confirmations before taking any decision   ',AUDUSD,,,,,,,,,,,,
14987,'5492592958',4595,'#GBPUSD-POSSIBLE SCENARIO   Both scenarios are possible,GBPUSD,,,,,,,,,,,,
14985,'5492592958',4596,'#EURUSD-H2 POSSIBLE SCENARIO  EURUSD Totally expecting in Buy trend for this Week   ',EURUSD,,,,,,,,,,,,Buy
14991,'5492592958',4598,'#XAUUSD-M5 POSISIBLE SCENARIO   Still We Have Bulish confirmation according to am-15 H-1 and D-1 time frames . If we will see good confirmation we can go long till 1900   ',XAUUSD,1900,,,,,,,,,,,
9274,'5492592958',5294,'XAUUSD BUY @ 1845 - 1847  TP : 1855 TP : 1865  SL : 1841',XAUUSD,1845,1847,,,,1855,1865,,,,1841,Buy
14992,'5492592958',4601,'Updating previous trades',,,,,,,,,,,,,
14997,'5492592958',4605,'EURCHF Buy limit @ 0.95860 tp @ 0.96600 tp 2 @ 0.97960  sl @ 0.',EURCHF,0.95860,,,,,0.96600,0.97960,,,,,Buy limit
5531,'717771085',1481,'1',,,,,,,,,,,,,
5532,'717771085',1482,'EURCHF Buy limit @ 0.95860 tp @ 0.96600 tp 2 @ 0.97960  sl @ 0.95620  24 PIPS )',EURCHF,0.95860,,,,,0.96600,0.97960,,,,0.95620,Buy limit
14998,'5492592958',4609,'Triggered',,,,,,,,,,,,,
2850,'5492592958',2159,'EURCHF buy now @ 0.9581 tp @ 0.9626 tp2 @1 0.9686  SL @ 0.956021 pips)',EURCHF,0.9581,,,,,0.9626,0.9686,,,,0.956021,Buy now
9279,'5492592958',5301,'EURCHF BUY NOW  @ 0.9581  TP : 0.9626 TP : 0.9686  SL : 0.9560',EURCHF,0.9581,,,,,0.9626,0.9686,,,,0.9560,Buy now
12221,'5492592958',513,'We May Enter After  1hr : 30 Min',,30,,,,,,,,,,,
14999,'5492592958',4610,'EURCHF take one buy more @ 0.95680  Sl is set at safe zoon because it needs today night to prepare its buy orders set sl @ 0.65560',EURCHF,0.95680,,,,,,,,,,sl,Buy
9281,'5492592958',5302,'EURCHF take one buy more @ 0.95680  Sl is set at safe zoon because it needs today night to prepare its buy orders set sl @ 0.65560',EURCHF,0.95680,,,,,,,,,,sl,Buy
9282,'5492592958',5303,'SL CORRECTION : 0.95560',,,,,,,,,,,,0.95560,
15000,'5492592958',4612,'GBPJPY buy now @ 181.330 tp @ 182.700 tp 2 @ 185.600  Sl @ 180.950',GBPJPY,181.330,,,,,182.700,185.600,,,,180.950,Buy now
5533,'717771085',1483,'GBPJPY buy now @ 181.330 tp @ 182.700 tp 2 @ 185.600  Sl @ 180.950',GBPJPY,181.330,,,,,182.700,185.600,,,,180.950,Buy now
15001,'5492592958',4613,'Hold trade set sl now at @ 181.230 10 pips only',,,,,,,,,,,,181.230,
9285,'5492592958',5306,'Close 80% tarde now hold only 20% for long term let’s see where gold gona stop',GOLD,,,,,,,,,,,,
15003,'5492592958',4618,'Tp 2 edited',,,,,,,,,,,,,
15004,'5492592958',4619,'EURCAD Buy limit @ 1.43630 Other limit @ 1.43560 tp @ 1.440502 tp 2 @ 1.44700  Sl @ 1.43450',EURCAD,1.43630,1.43560,,,,1.440502,1.44700,,,,1.43450,Buy limit
12227,'5492592958',517,'EUR/JPY Hit Stop - we will cover it',EUR/JPY,,,,,,,,,,,,
4624,'717771085',5545,'xx',,,,,,,,,,,,,
4625,'717771085',5546,'test',,,,,,,,,,,,,
4626,'717771085',5547,'test',,,,,,,,,,,,,
4627,'717771085',5548,'bot test',,,,,,,,,,,,,
4628,'717771085',5549,'aaa',,,,,,,,,,,,,
4629,'717771085',5550,'kfa',,,,,,,,,,,,,
4631,'717771085',5552,'bb',,,,,,,,,,,,,
4632,'717771085',5553,'bot test',,,,,,,,,,,,,
4633,'717771085',5554,'sry for tests guys ,,,,,,,,,,,,,
4634,'717771085',5555,'thank',,,,,,,,,,,,,
4636,'717771085',5559,'zz',,,,,,,,,,,,,
15007,'5492592958',4637,'Edited tp 1',,,,,,,,,,,,,
4637,'717771085',5560,'Edited tp 1',,,,,,,,,,,,,
2852,'5492592958',2161,'XAUUSD buy limit @ 1848 tp @ 1857 tp2 @ 1871  SL @ 184350 pips)',XAUUSD,1848,,,,,1857,1871,,,,184350,Buy limit
9288,'5492592958',5309,'XAUUSD BUY LIMIT   @ 1848  TP : 1857 TP : 1867  SL : 1843',XAUUSD,1848,,,,,1857,1867,,,,1843,Buy limit
2853,'5492592958',2162,'GBPNZD sell limit @ 2.0405 tp @ 2.0313 tp @ 2.01576  SL 2 2.0460',GBPNZD,2.0405,,,,,2.0313,2.01576,,,,2.0460,Sell limit
4638,'717771085',5562,'Zz',,,,,,,,,,,,,
2854,'5492592958',2163,'EURUSD buy limit @ 1.0575 other buy limit @ 1.0545 tp @ 1.0690 tp @ 1.08545  SL @ 1.0510',EURUSD,1.0575,1.0545,,,,1.0690,1.08545,,,,1.0510,Buy limit
9289,'5492592958',5310,'EURUSD BUY LIMIT   @ 1.0575 - 1.0545  TP : 1.0690 TP : 1.08545  SL : 1.0510',EURUSD,1.0575,1.0545,,,,1.0690,1.08545,,,,1.0510,Buy limit
2855,'5492592958',2164,'AUDNZD buy limit @ 1.0636 tp @ 1.0673 tp2 @ 1.0709  SL @ 1.062016 pips)',AUDNZD,1.0636,,,,,1.0673,1.0709,,,,1.062016,Buy limit
9290,'5492592958',5311,'GBPNZD SELL LIMIT  @ 2.0405  TP : 2.0313 TP : 2.01576  SL : 2.0460',GBPNZD,2.0405,,,,,2.0313,2.01576,,,,2.0460,Sell limit
9291,'5492592958',5312,'AUDNZD BUY LIMIT  @ 1.0636  TP : 1.0673 TP : 1.0709  SL : 1.0620',AUDNZD,1.0636,,,,,1.0673,1.0709,,,,1.0620,Buy limit
9292,'5492592958',5313,'XAUUSD BUY NOW  @ 1855 - 1854  TP : 1860 Tp : 1867  SL : 1851',XAUUSD,1855,1854,,,,1860,1867,,,,1851,Buy now
9293,'5492592958',5314,'Small lot',,,,,,,,,,,,,
